"date_mes","type_demande","interv_detail","hauteur_maint","chemin","statut","utilisateur","interv_id","remarque","preco_picto","date_originale","S_t","S_mvolt","S_1","S_2","S_3","S_4","S_5","S_6","pp_mmjour","tair_max"
"2025-08-28 07:10:58","","","","","","","","","","1756365058000","21","7","242","175","250","94","256","256","",""
"2025-08-28 08:10:59","","","","","","","","","","1756368659000","21","7","240","185","250","96","256","256","",""
"2025-08-28 09:10:58","","","","","","","","","","1756372258000","21","7","238","197","250","87","256","256","",""
"2025-08-28 13:11:05","","","","","","","","","","1756386665000","21","7","230","225","250","92","256","256","",""
"2025-08-28 14:11:05","","","","","","","","","","1756390265000","22","7","233","235","250","102","256","256","",""
"2025-08-28 15:11:06","","","","","","","","","","1756393866000","22","6.9","233","240","250","104","256","256","",""
"2025-08-28 18:11:03","","","","","","","","","","1756404663000","21","7","217","155","250","83","256","256","",""
"2025-08-28 19:11:08","","","","","","","","","","1756408268000","21","7","212","174","250","82","256","256","",""
"2025-08-28 20:11:03","","","","","","","","","","1756411863000","20","7","202","179","250","89","256","256","",""
"2025-08-28 22:11:07","","","","","","","","","","1756419067000","20","7","200","201","250","92","256","256","",""
"2025-08-28 23:11:11","","","","","","","","","","1756422671000","20","7","200","207","250","94","256","256","",""
"2025-08-28 24:11:06","","","","","","","","","","1756426266000","20","7","200","212","250","98","256","256","",""
"2025-08-29 01:11:09","","","","","","","","","","1756429869000","20","7","200","218","250","92","256","256","",""
"2025-08-29 04:00:00","","","","","","","","","","","","","","","","","","","9.89","20.94"
"2025-08-29 04:11:10","","","","","","","","","","1756440670000","19","7","194","227","250","91","256","256","",""
"2025-08-29 05:11:14","","","","","","","","","","1756444274000","19","7","193","232","250","95","256","256","",""
"2025-08-29 06:11:09","","","","","","","","","","1756447869000","19","7","192","235","250","94","256","256","",""
"2025-08-29 07:11:12","","","","","","","","","","1756451472000","19","7","189","236","250","98","256","256","",""
"2025-08-29 09:11:13","","","","","","","","","","1756458673000","20","7","183","241","250","100","256","256","",""
"2025-08-29 10:11:17","","","","","","","","","","1756462277000","20","6.9","182","242","250","99","256","256","",""
"2025-08-29 13:11:18","","","","","","","","","","1756473078000","20","7","181","250","250","99","256","256","",""
"2025-08-29 15:11:16","","","","","","","","","","1756480276000","20","6.9","175","250","250","102","256","256","",""
"2025-08-29 22:11:24","","","","","","","","","","1756505484000","19","7","46","215","250","83","256","256","",""
"2025-08-29 24:11:25","","","","","","","","","","1756512685000","19","7","46","228","250","90","256","256","",""
"2025-08-30 02:11:26","","","","","","","","","","1756519886000","18","6.9","46","233","250","90","256","256","",""
"2025-08-30 04:00:00","","","","","","","","","","","","","","","","","","","0","23.91"
"2025-08-30 04:11:21","","","","","","","","","","1756527081000","16","6.9","45","227","250","79","256","256","",""
"2025-08-30 05:11:22","","","","","","","","","","1756530682000","20","6.9","49","250","250","89","256","256","",""
"2025-08-31 19:11:46","","","","","","","","","","1756667506000","21","6.9","59","250","250","107","256","256","",""
"2025-08-31 20:11:46","","","","","","","","","","1756671106000","20","6.9","59","250","250","107","256","256","",""
"2025-09-01 04:00:00","","","","","","","","","","","","","","","","","","","64.43","22.31"
"2025-09-01 05:11:54","","","","","","","","","","1756703514000","19","6.9","34","162","250","66","256","256","",""
"2025-09-01 22:12:01","","","","","","","","","","1756764721000","20","6.9","30","196","250","83","256","256","",""
"2025-09-02 02:12:00","","","","","","","","","","1756779120000","19","6.9","29","222","250","79","256","256","",""
"2025-09-02 04:00:00","","","","","","","","","","","","","","","","","","","6.36","23.42"
"2025-09-03 04:00:00","","","","","","","","","","","","","","","","","","","0.46","28.04"
"2025-09-03 10:12:24","","","","","","","","","","1756894344000","20","6.9","43","250","250","86","256","256","",""
"2025-09-03 17:12:25","","","","","","","","","","1756919545000","21","6.9","48","250","250","94","256","256","",""
"2025-09-03 21:12:31","","","","","","","","","","1756933951000","21","7","51","250","250","102","256","256","",""
"2025-09-04 11:12:35","","","","","","","","","","1756984355000","20","6.9","40","212","250","82","256","256","",""
"2025-09-05 02:12:41","","","","","","","","","","1757038361000","19","7","30","246","250","83","256","256","",""
"2025-09-05 06:12:49","","","","","","","","","","1757052769000","19","6.9","33","51","250","109","256","256","",""
"2025-09-05 07:12:49","","","","","","","","","","1757056369000","19","6.9","32","53","250","114","256","256","",""
"2025-09-05 09:12:45","","","","","","","","","","1757063565000","19","6.9","32","53","250","116","256","256","",""
"2025-09-05 10:12:49","","","","","","","","","","1757067169000","19","6.9","29","250","250","85","256","256","",""
"2025-09-05 11:12:52","","","","","","","","","","1757070772000","20","6.9","30","250","250","78","256","256","",""
"2025-09-05 12:12:52","","","","","","","","","","1757074372000","20","6.9","31","161","250","111","256","256","",""
"2025-09-07 17:13:19","","","","","","","","","","1757265199000","21","6.9","55","49","250","130","256","256","",""
"2025-09-08 04:13:23","","","","","","","","","","1757304803000","20","6.9","56","35","250","145","256","256","",""
"2025-09-08 06:13:29","","","","","","","","","","1757312009000","20","6.9","30","158","250","88","256","256","",""
"2025-09-08 24:00:00","","","","","","","","","","","","","","","","","","","36.68","22.98"
"2025-09-09 08:13:44","","","","","","","","","","1757405624000","19","6.9","31","99","250","88","256","256","",""
"2025-09-09 09:13:45","","","","","","","","","","1757409225000","19","6.9","30","226","250","78","256","256","",""
"2025-09-09 11:13:45","","","","","","","","","","1757416425000","20","6.9","30","246","250","80","256","256","",""
"2025-09-09 17:13:43","","","","","","","","","","1757438023000","20","6.9","33","250","250","83","256","256","",""
"2025-09-09 24:00:00","","","","","","","","","","","","","","","","","","","0.19","23.19"
"2025-09-10 23:14:00","","","","","","","","","","1757546040000","20","7","46","245","250","136","256","256","",""
"2025-09-10 24:00:00","","","","","","","","","","","","","","","","","","","0.29","24.03"
"2025-09-11 24:00:00","","","","","","","","","","","","","","","","","","","0","22.73"
"2025-09-12 24:00:00","","","","","","","","","","","","","","","","","","","0","22.35"
"2025-09-13 13:14:40","","","","","","","","","","1757769280000","19","6.9","64","250","250","129","256","256","",""
"2025-09-13 23:14:46","","","","","","","","","","1757805286000","19","6.9","68","250","250","137","256","256","",""
"2025-09-13 24:00:00","","","","","","","","","","","","","","","","","","","1.09","20.18"
"2025-09-13 24:14:47","","","","","","","","","","1757808887000","19","6.9","64","250","250","133","256","256","",""
"2025-09-14 01:14:47","","","","","","","","","","1757812487000","18","6.9","67","250","250","125","256","256","",""
"2025-09-14 11:14:53","","","","","","","","","","1757848493000","19","6.9","69","250","250","130","256","256","",""
"2025-09-14 24:00:00","","","","","","","","","","","","","","","","","","","37.74","22.05"
"2025-09-15 14:15:03","","","","","","","","","","1757945703000","20","6.9","77","250","250","146","256","256","",""
"2025-09-15 24:00:00","","","","","","","","","","","","","","","","","","","0","27.21"
"2025-09-16 04:15:16","","","","","","","","","","1757996116000","19","6.9","83","250","250","155","256","256","",""
"2025-09-16 06:15:17","","","","","","","","","","1758003317000","19","6.9","84","250","250","156","256","256","",""
"2025-09-16 10:15:19","","","","","","","","","","1758017719000","19","6.9","82","250","250","151","256","256","",""
"2025-09-16 11:15:20","","","","","","","","","","1758021320000","19","6.9","83","250","250","152","256","256","",""
"2025-09-16 24:00:00","","","","","","","","","","","","","","","","","","","0","20.16"
"2025-09-17 24:00:00","","","","","","","","","","","","","","","","","","","0","24.01"
"2025-09-18 24:00:00","","","","","","","","","","","","","","","","","","","0","27.91"
"2025-09-19 08:15:54","","","","","","","","","","1758269754000","17","6.9","104","250","250","191","256","256","",""
"2025-09-19 09:15:57","","","","","","","","","","1758273357000","18","6.9","104","250","250","192","256","256","",""
"2025-09-19 22:16:07","","","","","","","","","","1758320167000","20","6.9","116","250","250","198","256","256","",""
"2025-09-19 24:00:00","","","","","","","","","","","","","","","","","","","0","30.56"
"2025-09-20 24:00:00","","","","","","","","","","","","","","","","","","","0","30.51"
"2025-09-21 01:16:22","","","","","","","","","","1758417382000","20","7","131","250","250","216","256","256","",""
"2025-09-21 06:16:19","","","","","","","","","","1758435379000","20","6.9","135","250","250","219","256","256","",""
"2025-09-21 12:16:28","","","","","","","","","","1758456988000","19","7","135","250","250","217","256","256","",""
"2025-09-21 19:16:32","","","","","","","","","","1758482192000","19","6.9","26","173","250","99","256","256","",""
"2025-09-21 24:00:00","","","","","","","","","","","","","","","","","","","58.07","23.96"
"2025-09-22 15:16:38","","","","","","","","","","1758554198000","17","6.9","27","202","250","101","256","256","",""
"2025-09-22 24:00:00","","","","","","","","","","","","","","","","","","","37.24","17.67"
"2025-09-23 24:00:00","","","","","","","","","","","","","","","","","","","0","14.28"
"2025-09-24 08:17:06","","","","","","","","","","1758701826000","15","6.9","37","250","250","124","256","256","",""
"2025-09-24 12:17:06","","","","","","","","","","1758716226000","15","6.9","39","250","250","126","256","256","",""
"2025-09-24 24:00:00","","","","","","","","","","","","","","","","","","","2.45","13.75"
"2025-09-25 24:00:00","","","","","","","","","","","","","","","","","","","0","15.48"
"2025-09-26 08:17:29","","","","","","","","","","1758874649000","15","6.9","50","132","250","182","256","256","",""
"2025-09-26 10:17:36","","","","","","","","","","1758881856000","15","6.9","47","250","250","143","256","256","",""
"2025-09-26 24:00:00","","","","","","","","","","","","","","","","","","","2.92","13.04"
"2025-09-27 24:00:00","","","","","","","","","","","","","","","","","","","0","17.81"
"2025-09-27 24:17:54","","","","","","","","","","1759018674000","15","6.9","54","250","250","156","256","256","",""
"2025-09-28 04:17:59","","","","","","","","","","1759033079000","14","6.9","54","250","250","160","256","256","",""
"2025-09-28 08:18:02","","","","","","","","","","1759047482000","14","6.9","54","250","250","159","256","256","",""
"2025-09-28 19:18:08","","","","","","","","","","1759087088000","16","6.9","61","109","250","213","256","256","",""
"2025-09-28 21:18:06","","","","","","","","","","1759094286000","16","6.9","60","221","250","181","256","256","",""
"2025-09-28 23:18:07","","","","","","","","","","1759101487000","15","6.9","58","250","250","163","256","256","",""
"2025-09-28 24:00:00","","","","","","","","","","","","","","","","","","","0","19.85"
"2025-09-29 24:00:00","","","","","","","","","","","","","","","","","","","0","16.76"
"2025-09-30 12:18:29","","","","","","","","","","1759234709000","15","6.9","66","250","250","166","256","256","",""
"2025-09-30 13:18:27","","","","","","","","","","1759238307000","15","6.9","66","250","250","167","256","256","",""
"2025-09-30 14:18:33","","","","","","","","","","1759241913000","15","6.9","66","250","250","165","256","256","",""
"2025-09-30 16:18:34","","","","","","","","","","1759249114000","16","6.9","68","250","250","168","256","256","",""
"2025-09-30 17:18:32","","","","","","","","","","1759252712000","16","6.9","68","250","250","167","256","256","",""
"2025-09-30 19:18:36","","","","","","","","","","1759259916000","16","6.9","70","250","250","173","256","256","",""
"2025-09-30 20:18:31","","","","","","","","","","1759263511000","16","6.9","71","250","250","172","256","256","",""
"2025-09-30 24:00:00","","","","","","","","","","","","","","","","","","","0","17.81"
"2025-09-30 24:18:39","","","","","","","","","","1759277919000","15","6.9","71","250","250","173","256","256","",""
"2025-10-01 01:18:39","","","","","","","","","","1759281519000","15","6.9","71","250","250","174","256","256","",""
"2025-10-01 03:18:40","","","","","","","","","","1759288720000","15","6.9","72","250","250","175","256","256","",""
"2025-10-01 05:18:36","","","","","","","","","","1759295916000","14","6.9","71","250","250","172","256","256","",""
"2025-10-01 08:18:40","","","","","","","","","","1759306720000","14","6.9","71","250","250","174","256","256","",""
"2025-10-01 15:18:47","","","","","","","","","","1759331927000","15","6.9","71","250","250","169","256","256","",""
"2025-10-01 21:18:50","","","","","","","","","","1759353530000","15","6.9","76","250","250","180","256","256","",""
"2025-10-01 23:18:47","","","","","","","","","","1759360727000","14","6.9","75","250","250","178","256","256","",""
"2025-10-01 24:00:00","","","","","","","","","","","","","","","","","","","0","18.81"
"2025-10-02 05:18:55","","","","","","","","","","1759382335000","13","6.9","75","250","250","183","256","256","",""
"2025-10-02 10:18:58","","","","","","","","","","1759400338000","14","6.9","76","250","250","187","256","256","",""
"2025-10-02 24:00:00","","","","","","","","","","","","","","","","","","","0","16.67"
"2025-10-03 05:19:06","","","","","","","","","","1759468746000","13","6.9","80","250","250","192","256","256","",""
"2025-10-03 24:00:00","","","","","","","","","","","","","","","","","","","0","18.94"
"2025-10-04 10:19:20","","","","","","","","","","1759573160000","16","6.9","86","250","250","189","256","256","",""
"2025-10-04 13:19:22","","","","","","","","","","1759583962000","16","6.9","88","250","250","187","256","256","",""
"2025-10-04 15:19:29","","","","","","","","","","1759591169000","16","6.9","91","250","250","190","256","256","",""
"2025-10-04 17:19:28","","","","","","","","","","1759598368000","15","6.9","91","250","250","187","256","256","",""
"2025-10-04 19:19:29","","","","","","","","","","1759605569000","15","6.9","92","250","250","190","256","256","",""
"2025-10-04 20:19:32","","","","","","","","","","1759609172000","15","6.9","93","250","250","191","256","256","",""
"2025-10-04 24:00:00","","","","","","","","","","","","","","","","","","","1.82","22.94"
"2025-10-04 24:19:28","","","","","","","","","","1759623568000","14","6.9","92","250","250","188","256","256","",""
"2025-10-05 01:19:34","","","","","","","","","","1759627174000","14","6.9","92","250","250","191","256","256","",""
"2025-10-05 02:19:30","","","","","","","","","","1759630770000","14","6.9","93","250","250","193","256","256","",""
"2025-10-05 04:19:31","","","","","","","","","","1759637971000","14","6.9","93","250","250","193","256","256","",""
"2025-10-05 11:19:35","","","","","","","","","","1759663175000","14","6.9","92","250","250","195","256","256","",""
"2025-10-05 12:19:38","","","","","","","","","","1759666778000","14","6.9","92","250","250","195","256","256","",""
"2025-10-05 13:19:38","","","","","","","","","","1759670378000","14","6.9","91","250","250","193","256","256","",""
"2025-10-05 14:19:36","","","","","","","","","","1759673976000","14","6.9","91","250","250","192","256","256","",""
"2025-10-05 19:19:42","","","","","","","","","","1759691982000","14","6.9","95","250","250","193","256","256","",""
"2025-10-05 24:00:00","","","","","","","","","","","","","","","","","","","0.11","15.86"
"2025-10-06 04:19:48","","","","","","","","","","1759724388000","13","6.9","96","250","250","197","256","256","",""
"2025-10-06 07:19:47","","","","","","","","","","1759735187000","13","6.9","96","250","250","197","256","256","",""
"2025-10-06 08:19:47","","","","","","","","","","1759738787000","13","6.9","94","250","250","195","256","256","",""
"2025-10-06 09:19:48","","","","","","","","","","1759742388000","13","6.9","91","250","250","190","256","256","",""
"2025-10-06 11:19:51","","","","","","","","","","1759749591000","14","6.9","96","250","250","197","256","256","",""
"2025-10-06 12:19:49","","","","","","","","","","1759753189000","14","6.9","97","250","250","199","256","256","",""
"2025-10-06 13:19:52","","","","","","","","","","1759756792000","14","6.9","97","250","250","198","256","256","",""
"2025-10-06 15:19:53","","","","","","","","","","1759763993000","15","6.9","96","250","250","194","256","256","",""
"2025-10-06 16:19:54","","","","","","","","","","1759767594000","15","6.9","97","250","250","194","256","256","",""
"2025-10-06 17:19:53","","","","","","","","","","1759771193000","15","6.9","98","250","250","196","256","256","",""
"2025-10-06 18:19:53","","","","","","","","","","1759774793000","15","6.9","100","250","250","198","256","256","",""
"2025-10-06 19:19:56","","","","","","","","","","1759778396000","14","6.9","99","250","250","193","256","256","",""
"2025-10-06 20:19:54","","","","","","","","","","1759781994000","14","6.9","100","250","250","196","256","256","",""
"2025-10-06 21:19:57","","","","","","","","","","1759785597000","14","6.9","101","250","250","198","256","256","",""
"2025-10-06 22:19:55","","","","","","","","","","1759789195000","14","6.9","101","250","250","199","256","256","",""
"2025-10-06 23:19:56","","","","","","","","","","1759792796000","14","6.9","101","250","250","199","256","256","",""
"2025-10-06 24:00:00","","","","","","","","","","","","","","","","","","","0.3","17.09"
"2025-10-07 01:19:57","","","","","","","","","","1759799997000","13","6.9","100","250","250","195","256","256","",""
"2025-10-07 10:20:02","","","","","","","","","","1759832402000","14","6.9","99","250","250","194","256","256","",""
"2025-10-07 15:20:07","","","","","","","","","","1759850407000","15","6.9","99","250","250","190","256","256","",""
"2025-10-07 18:20:07","","","","","","","","","","1759861207000","15","6.9","105","250","250","192","256","256","",""
"2025-10-07 24:00:00","","","","","","","","","","","","","","","","","","","0","18.97"
"2025-10-08 04:20:15","","","","","","","","","","1759897215000","14","6.9","109","250","256","199","256","256","",""
"2025-10-08 05:20:18","","","","","","","","","","1759900818000","13","6.9","107","250","256","193","256","256","",""
"2025-10-08 09:20:16","","","","","","","","","","1759915216000","14","6.9","108","250","256","196","256","256","",""
"2025-10-08 17:20:20","","","","","","","","","","1759944020000","16","6.9","111","250","250","197","256","256","",""
"2025-10-08 20:20:27","","","","","","","","","","1759954827000","15","6.9","113","250","250","197","256","256","",""
"2025-10-08 24:00:00","","","","","","","","","","","","","","","","","","","0","19.2"
"2025-10-08 24:20:26","","","","","","","","","","1759969226000","15","6.9","115","250","256","200","256","256","",""
"2025-10-09 01:20:27","","","","","","","","","","1759972827000","15","6.9","115","250","256","201","256","256","",""
"2025-10-09 02:20:27","","","","","","","","","","1759976427000","14","6.9","112","250","256","196","256","256","",""
"2025-10-09 05:20:26","","","","","","","","","","1759987226000","14","6.9","113","250","256","197","256","256","",""
"2025-10-09 08:20:28","","","","","","","","","","1759998028000","14","6.9","112","250","256","196","256","256","",""
"2025-10-09 09:20:29","","","","","","","","","","1760001629000","15","6.9","115","250","256","202","256","256","",""
"2025-10-09 11:20:33","","","","","","","","","","1760008833000","15","6.9","115","250","250","201","256","256","",""
"2025-10-09 12:20:31","","","","","","","","","","1760012431000","15","6.9","115","250","256","200","256","256","",""
"2025-10-09 14:20:35","","","","","","","","","","1760019635000","15","6.9","115","250","256","200","256","256","",""
"2025-10-09 18:20:34","","","","","","","","","","1760034034000","15","6.9","117","250","256","202","256","256","",""
"2025-10-09 21:20:41","","","","","","","","","","1760044841000","15","6.9","120","250","256","205","256","256","",""
"2025-10-09 24:00:00","","","","","","","","","","","","","","","","","","","0","15.95"
"2025-10-10 02:20:39","","","","","","","","","","1760062839000","14","6.9","112","250","256","204","256","256","",""
"2025-10-10 06:20:41","","","","","","","","","","1760077241000","14","6.9","120","250","256","205","256","256","",""
"2025-10-10 07:20:47","","","","","","","","","","1760080847000","14","6.9","113","250","256","207","256","256","",""
"2025-10-10 14:20:49","","","","","","","","","","1760106049000","15","6.9","117","250","256","201","256","256","",""
"2025-10-10 23:20:56","","","","","","","","","","1760138456000","15","6.9","125","250","256","209","256","256","",""
"2025-10-10 24:00:00","","","","","","","","","","","","","","","","","","","0","16.01"
"2025-10-11 16:21:06","","","","","","","","","","1760199666000","16","6.9","127","250","256","215","256","256","",""
"2025-10-11 22:21:07","","","","","","","","","","1760221267000","15","6.9","132","250","256","224","256","256","",""
"2025-10-11 24:00:00","","","","","","","","","","","","","","","","","","","0","16.13"
"2025-10-12 02:21:09","","","","","","","","","","1760235669000","15","6.9","134","250","256","226","256","256","",""
"2025-10-12 03:21:12","","","","","","","","","","1760239272000","14","6.9","130","250","256","221","256","256","",""
"2025-10-12 04:21:13","","","","","","","","","","1760242873000","15","6.9","134","250","256","226","256","256","",""
"2025-10-12 06:21:09","","","","","","","","","","1760250069000","14","6.9","131","250","256","222","256","256","",""
"2025-10-12 07:21:09","","","","","","","","","","1760253669000","14","6.9","131","250","256","223","256","256","",""
"2025-10-12 08:21:12","","","","","","","","","","1760257272000","14","6.9","131","250","256","221","256","256","",""
"2025-10-12 12:21:12","","","","","","","","","","1760271672000","15","6.9","131","250","256","223","256","256","",""
"2025-10-12 16:21:17","","","","","","","","","","1760286077000","15","6.9","131","250","256","216","256","256","",""
"2025-10-12 17:21:17","","","","","","","","","","1760289677000","15","6.9","132","250","256","217","256","256","",""
"2025-10-12 22:21:21","","","","","","","","","","1760307681000","15","6.9","138","250","256","224","256","256","",""
"2025-10-12 24:00:00","","","","","","","","","","","","","","","","","","","0","16.17"
"2025-10-12 24:21:19","","","","","","","","","","1760314879000","15","6.9","138","250","256","227","256","256","",""
"2025-10-13 12:21:28","","","","","","","","","","1760358088000","15","6.9","138","250","256","228","256","256","",""
"2025-10-13 13:21:26","","","","","","","","","","1760361686000","15","6.9","138","250","256","229","256","256","",""
"2025-10-13 14:21:26","","","","","","","","","","1760365286000","15","6.9","138","250","256","229","256","256","",""
"2025-10-13 15:21:27","","","","","","","","","","1760368887000","15","6.9","138","250","256","231","256","256","",""
"2025-10-13 17:21:29","","","","","","","","","","1760376089000","15","6.9","140","250","256","233","256","256","",""
"2025-10-13 24:00:00","","","","","","","","","","","","","","","","","","","0","14.36"
"2025-10-13 24:21:35","","","","","","","","","","1760401295000","14","6.9","144","250","256","240","256","256","",""
"2025-10-14 05:21:35","","","","","","","","","","1760419295000","14","6.9","143","250","256","244","256","256","",""
"2025-10-14 06:21:41","","","","","","","","","","1760422901000","14","6.9","143","250","256","246","256","256","",""
"2025-10-14 09:21:40","","","","","","","","","","1760433700000","14","6.9","143","250","256","246","256","256","",""
"2025-10-14 12:21:40","","","","","","","","","","1760444500000","14","6.9","141","250","256","245","256","256","",""
"2025-10-14 14:21:46","","","","","","","","","","1760451706000","14","6.9","142","250","256","248","256","256","",""
"2025-10-14 21:21:47","","","","","","","","","","1760476907000","14","6.9","147","250","256","250","256","256","",""
"2025-10-14 23:21:46","","","","","","","","","","1760484106000","14","6.9","148","250","256","250","256","256","",""
"2025-10-14 24:00:00","","","","","","","","","","","","","","","","","","","0","14.17"
"2025-10-15 02:21:47","","","","","","","","","","1760494907000","14","6.9","148","250","256","250","256","256","",""
"2025-10-15 06:21:50","","","","","","","","","","1760509310000","13","6.9","146","250","256","250","256","256","",""
"2025-10-15 07:21:51","","","","","","","","","","1760512911000","13","6.9","146","250","256","250","256","256","",""
"2025-10-15 08:21:51","","","","","","","","","","1760516511000","13","6.9","145","250","256","250","256","256","",""
"2025-10-15 09:21:57","","","","","","","","","","1760520117000","14","6.9","148","250","256","250","256","256","",""
"2025-10-15 12:21:53","","","","","","","","","","1760530913000","14","6.9","147","250","256","250","256","256","",""
"2025-10-15 13:21:54","","","","","","","","","","1760534514000","14","6.9","146","250","256","250","256","256","",""
"2025-10-15 14:21:55","","","","","","","","","","1760538115000","14","6.9","145","250","256","250","256","256","",""
"2025-10-15 15:22:00","","","","","","","","","","1760541720000","14","6.9","145","250","256","250","256","256","",""
"2025-10-15 16:21:56","","","","","","","","","","1760545316000","14","6.9","147","250","256","250","256","256","",""
"2025-10-15 17:21:56","","","","","","","","","","1760548916000","14","6.9","149","250","256","250","256","256","",""
"2025-10-15 18:21:57","","","","","","","","","","1760552517000","14","6.9","150","250","256","250","256","256","",""
"2025-10-15 19:22:00","","","","","","","","","","1760556120000","14","6.9","152","250","256","250","256","256","",""
"2025-10-15 24:00:00","","","","","","","","","","","","","","","","","","","0","16.04"
"2025-10-16 03:22:03","","","","","","","","","","1760584923000","13","6.9","153","250","256","250","256","256","",""
"2025-10-16 05:22:06","","","","","","","","","","1760592126000","13","6.9","154","250","256","250","256","256","",""
"2025-10-16 09:22:11","","","","","","","","","","1760606531000","13","6.9","153","250","256","250","256","256","",""
"2025-10-16 10:22:06","","","","","","","","","","1760610126000","13","6.9","152","250","256","250","256","256","",""
"2025-10-16 15:22:09","","","","","","","","","","1760628129000","14","6.9","149","250","256","250","256","256","",""
"2025-10-16 20:22:12","","","","","","","","","","1760646132000","13","6.9","155","250","256","250","256","256","",""
"2025-10-16 24:00:00","","","","","","","","","","","","","","","","","","","0","13.15"
"2025-10-16 24:22:17","","","","","","","","","","1760660537000","13","6.9","157","250","256","250","256","256","",""
"2025-10-17 01:22:18","","","","","","","","","","1760664138000","13","6.9","157","250","256","250","256","256","",""
"2025-10-17 03:22:16","","","","","","","","","","1760671336000","13","6.9","157","250","256","250","256","256","",""
"2025-10-17 10:22:20","","","","","","","","","","1760696540000","13","6.9","157","250","256","250","256","256","",""
"2025-10-17 12:22:21","","","","","","","","","","1760703741000","13","6.9","154","250","256","250","256","256","",""
"2025-10-17 18:22:28","","","","","","","","","","1760725348000","14","6.9","162","250","256","250","256","256","",""
"2025-10-17 20:22:29","","","","","","","","","","1760732549000","13","6.9","159","250","256","250","256","256","",""
"2025-10-17 21:22:32","","","","","","","","","","1760736152000","13","6.9","159","250","256","250","256","256","",""
"2025-10-17 22:22:27","","","","","","","","","","1760739747000","13","6.9","159","250","256","250","256","256","",""
"2025-10-17 24:00:00","","","","","","","","","","","","","","","","","","","0","14.42"
"2025-10-18 01:22:31","","","","","","","","","","1760750551000","13","6.9","161","250","256","250","256","256","",""
"2025-10-18 02:22:29","","","","","","","","","","1760754149000","13","6.9","161","250","256","250","256","256","",""
"2025-10-18 03:22:30","","","","","","","","","","1760757750000","13","6.9","161","250","256","250","256","256","",""
"2025-10-18 08:22:33","","","","","","","","","","1760775753000","13","6.9","163","250","256","250","256","256","",""
"2025-10-18 10:22:35","","","","","","","","","","1760782955000","13","6.9","161","250","256","250","256","256","",""
"2025-10-18 16:22:38","","","","","","","","","","1760804558000","14","6.9","159","250","256","250","256","256","",""
"2025-10-18 18:22:39","","","","","","","","","","1760811759000","14","6.9","165","250","256","250","256","256","",""
"2025-10-18 24:00:00","","","","","","","","","","","","","","","","","","","0","18"
"2025-10-18 24:22:42","","","","","","","","","","1760833362000","13","6.9","169","250","256","250","256","256","",""
"2025-10-19 09:22:50","","","","","","","","","","1760865770000","13","6.9","167","250","256","250","256","256","",""
"2025-10-19 17:22:57","","","","","","","","","","1760894577000","14","6.9","166","250","256","250","256","256","",""
"2025-10-19 20:22:59","","","","","","","","","","1760905379000","14","6.9","169","250","256","250","256","256","",""
"2025-10-19 21:22:59","","","","","","","","","","1760908979000","14","6.9","169","250","256","250","256","256","",""
"2025-10-19 24:00:00","","","","","","","","","","","","","","","","","","","0","19.24"
"2025-10-19 24:22:58","","","","","","","","","","1760919778000","14","6.9","170","250","256","250","256","256","",""
"2025-10-20 01:22:56","","","","","","","","","","1760923376000","14","6.9","171","250","256","250","256","256","",""
"2025-10-20 02:22:57","","","","","","","","","","1760926977000","14","6.9","171","250","256","250","256","256","",""
"2025-10-20 03:22:57","","","","","","","","","","1760930577000","14","6.9","171","250","256","250","256","256","",""
"2025-10-20 04:22:59","","","","","","","","","","1760934179000","14","6.9","172","250","256","250","256","256","",""
"2025-10-20 05:22:59","","","","","","","","","","1760937779000","14","6.9","173","250","256","250","256","256","",""
"2025-10-20 06:23:00","","","","","","","","","","1760941380000","14","6.9","172","76","250","222","256","256","",""
"2025-10-20 07:23:00","","","","","","","","","","1760944980000","14","6.9","152","172","250","129","256","256","",""
"2025-10-20 09:23:07","","","","","","","","","","1760952187000","14","6.9","28","149","250","115","256","256","",""
"2025-10-20 17:23:08","","","","","","","","","","1760980988000","15","6.9","31","82","250","171","256","256","",""
"2025-10-20 24:00:00","","","","","","","","","","","","","","","","","","","59.03","17.58"
"2025-10-20 24:23:12","","","","","","","","","","1761006192000","14","6.9","32","227","250","149","256","256","",""
"2025-10-21 01:23:10","","","","","","","","","","1761009790000","14","6.9","32","230","250","153","256","256","",""
"2025-10-21 06:23:16","","","","","","","","","","1761027796000","14","6.9","34","242","250","160","256","256","",""
"2025-10-21 08:23:17","","","","","","","","","","1761034997000","14","6.9","35","243","250","164","256","256","",""
"2025-10-21 09:23:15","","","","","","","","","","1761038595000","14","6.9","35","244","250","164","256","256","",""
"2025-10-21 10:23:15","","","","","","","","","","1761042195000","14","6.9","35","244","250","164","256","256","",""
"2025-10-21 13:23:20","","","","","","","","","","1761053000000","15","6.9","29","201","250","144","256","256","",""
"2025-10-21 15:23:21","","","","","","","","","","1761060201000","15","6.9","27","208","250","148","256","256","",""
"2025-10-21 16:23:19","","","","","","","","","","1761063799000","15","6.9","27","211","250","150","256","256","",""
"2025-10-21 24:00:00","","","","","","","","","","","","","","","","","","","14.97","16.07"
"2025-10-22 01:23:27","","","","","","","","","","1761096207000","15","6.9","29","233","250","159","256","256","",""
"2025-10-22 04:23:28","","","","","","","","","","1761107008000","15","6.9","29","235","250","161","256","256","",""
